,f_obs,fdot_obs,dist,mu,alpha,Mbh,fdot_ratio,tauGW,strain,powGW,EM_lum_eps6
601.0,56.538013,4.17e-17,8.208,2.337904635405575e-13,0.022546624105494385,12.942489911931577,0.8169581504112488,227271.0,0.0,0.0,0.0
602.0,56.538013,4.17e-17,8.208,2.337904635405575e-13,0.023567304346329452,13.52839331185993,1.420879440127158,148243.0,1.2708062828590673e-24,5.22543467567395e+33,1.2946940149245106e+43
603.0,56.538013,4.17e-17,8.208,2.337904635405575e-13,0.02458798458716452,14.114296711788285,2.4117309598250927,98523.0,1.244505298672287e-24,5.011147214050405e+33,1.073420668100757e+43
604.0,56.538013,4.17e-17,8.208,2.337904635405575e-13,0.02560866482799959,14.70020011171664,4.002918527543908,66616.0,1.2197960751461124e-24,4.813900867376085e+33,8.968665711347471e+42
605.0,56.538013,4.17e-17,8.208,2.337904635405575e-13,0.026629345068834655,15.286103511644995,6.508213513906912,45762.0,1.1965242981465915e-24,4.631736371566995e+33,7.54705146131846e+42
606.0,56.538013,4.17e-17,8.208,2.337904635405575e-13,0.027650025309669722,15.872006911573349,10.381471741358279,31900.0,1.1745557995837608e-24,4.462983759530143e+33,6.392704700752646e+42
607.0,56.538013,4.17e-17,8.208,2.337904635405575e-13,0.02867070555050479,16.457910311501703,16.269328215053307,22542.0,1.153773297926869e-24,4.3062108651431656e+33,5.448055609818301e+42
608.0,56.538013,4.17e-17,8.208,2.337904635405575e-13,0.029691385791339855,17.043813711430055,25.08026692547183,16132.0,1.1340737610761464e-24,4.1601824501457405e+33,4.6694050290069956e+42
609.0,56.538013,4.17e-17,8.208,2.337904635405575e-13,0.030712066032174926,17.629717111358413,38.074145205116494,11681.0,1.1153662556569738e-24,4.0238274808087997e+33,4.0232514008504024e+42
610.0,56.538013,4.17e-17,8.208,2.337904635405575e-13,0.031732746273009996,18.21562051128677,56.977026742202085,8552.0,1.0975701801675716e-24,3.896212719779464e+33,3.4836725557185654e+42
611.0,56.538013,4.17e-17,8.208,2.337904635405575e-13,0.03275342651384506,18.80152391121512,84.12705311521022,6326.0,1.0806138035765456e-24,3.7765212556956297e+33,3.030437229622495e+42
612.0,56.538013,4.17e-17,8.208,2.337904635405575e-13,0.03377410675468012,19.387427311143473,122.6580671425251,4725.0,1.0644330488606381e-24,3.664034925964225e+33,2.6476278402190618e+42
613.0,56.538013,4.17e-17,8.208,2.337904635405575e-13,0.03479478699551519,19.973330711071828,176.72879864111383,3561.0,1.0489704743563932e-24,3.558119832981767e+33,2.3226257161060168e+42
614.0,56.538013,4.17e-17,8.208,2.337904635405575e-13,0.03581546723635026,20.559234111000183,251.80664017013441,2707.0,1.0341744161038118e-24,3.4582143374446897e+33,2.0453561434740916e+42
615.0,56.538013,4.17e-17,8.208,2.337904635405575e-13,0.03683614747718533,21.14513751092854,355.0163822936451,2075.0,1.0199982617717298e-24,3.3638190469756736e+33,1.8077215984275768e+42
616.0,56.538013,4.17e-17,8.208,2.337904635405575e-13,0.037856827718020396,21.73104091085689,495.5657496606757,1602.0,1.0063998332162669e-24,3.2744884253897604e+33,1.6031726175260292e+42
617.0,56.538013,4.17e-17,8.208,2.337904635405575e-13,0.03887750795885546,22.316944310785246,685.2611842306441,1246.0,9.933408586480112e-25,3.18982372241503e+33,1.4263802625712157e+42
618.0,56.538013,4.17e-17,8.208,2.337904635405575e-13,0.03989818819969053,22.9028477107136,939.1290658659701,976.0,0.0,0.0,0.0
619.0,56.538013,4.17e-17,8.208,2.337904635405575e-13,0.0409188684405256,23.488751110641957,1276.1594407958635,769.0,0.0,0.0,0.0
620.0,139.360885,9.912e-15,10.6,5.762715061028467e-13,0.028540159638187377,6.646489981823711,0.39300641363047983,9553.0,0.0,0.0,0.0
621.0,139.360885,9.912e-15,10.6,5.762715061028467e-13,0.029005886855671646,6.754949476252398,0.48021280412676415,8182.0,0.0,0.0,0.0
622.0,139.360885,9.912e-15,10.6,5.762715061028467e-13,0.029471614073155915,6.863408970681084,0.5848096540256018,7026.0,0.0,0.0,0.0
623.0,139.360885,9.912e-15,10.6,5.762715061028467e-13,0.029937341290640185,6.971868465109771,0.7098844091917548,6048.0,0.0,0.0,0.0
624.0,139.360885,9.912e-15,10.6,5.762715061028467e-13,0.030403068508124454,7.080327959538459,0.8590066834930464,5219.0,0.0,0.0,0.0
625.0,139.360885,9.912e-15,10.6,5.762715061028467e-13,0.030868795725608723,7.188787453967146,1.036293453827861,4514.0,2.1861348819360472e-24,1.5663343409301362e+35,2.460653077750594e+43
626.0,139.360885,9.912e-15,10.6,5.762715061028467e-13,0.031334522943092996,7.297246948395834,1.246481720793611,3913.0,2.1700873199049705e-24,1.543381902958849e+35,2.303582184283257e+43
627.0,139.360885,9.912e-15,10.6,5.762715061028467e-13,0.03180025016057726,7.4057064428245205,1.4950093354831098,3400.0,2.1543941849517767e-24,1.5210992113658826e+35,2.158667022904901e+43
628.0,139.360885,9.912e-15,10.6,5.762715061028467e-13,0.03226597737806153,7.514165937253208,1.7881047439113715,2960.0,2.139042608299586e-24,1.4994572719333918e+35,2.0248071901934762e+43
629.0,139.360885,9.912e-15,10.6,5.762715061028467e-13,0.0327317045955458,7.622625431681895,2.132886453966724,2582.0,2.1240203653066714e-24,1.4784287405970933e+35,1.901015909823241e+43
630.0,139.360885,9.912e-15,10.6,5.762715061028467e-13,0.03319743181303007,7.731084926110584,2.5374730859691565,2258.0,2.1093158346070306e-24,1.4579878076987882e+35,1.786406895227076e+43
631.0,139.360885,9.912e-15,10.6,5.762715061028467e-13,0.03366315903051434,7.839544420539269,3.011104926681027,1977.0,2.0949179603719558e-24,1.4381100918422792e+35,1.6801828888872248e+43
632.0,139.360885,9.912e-15,10.6,5.762715061028467e-13,0.034128886247998605,7.948003914967956,3.5642779680410484,1735.0,2.0808162174212484e-24,1.4187725424449561e+35,1.581625644714005e+43
633.0,139.360885,9.912e-15,10.6,5.762715061028467e-13,0.03459461346548288,8.056463409396644,4.208891476282878,1526.0,2.0670005789225008e-24,1.399953350150546e+35,1.490087155143211e+43
634.0,139.360885,9.912e-15,10.6,5.762715061028467e-13,0.03506034068296715,8.164922903825332,4.958410203995384,1344.0,2.0534614864774192e-24,1.3816318644041473e+35,1.4049819540999845e+43
635.0,139.360885,9.912e-15,10.6,5.762715061028467e-13,0.035526067900451416,8.273382398254018,5.82804242788022,1186.0,2.0401898223549144e-24,1.363788517483459e+35,1.3257803517214076e+43
636.0,139.360885,9.912e-15,10.6,5.762715061028467e-13,0.03599179511793568,8.381841892682704,6.834935067527186,1048.0,2.027176883717611e-24,1.3464047544397416e+35,1.2520024776565922e+43
637.0,139.360885,9.912e-15,10.6,5.762715061028467e-13,0.036457522335419955,8.490301387111392,7.998387216569693,928.0,0.0,0.0,0.0
638.0,139.360885,9.912e-15,10.6,5.762715061028467e-13,0.03692324955290423,8.598760881540082,9.340083496143682,823.0,0.0,0.0,0.0
639.0,139.360885,9.912e-15,10.6,5.762715061028467e-13,0.03738897677038849,8.707220375968769,10.884348722603685,731.0,0.0,0.0,0.0
640.0,267.472675,4.573e-15,10.6,1.106026854404715e-12,0.024325038753720895,2.951555621570979,0.430438001662911,23097.0,0.0,0.0,0.0
641.0,267.472675,4.573e-15,10.6,1.106026854404715e-12,0.024888413574476655,3.0199144898173387,0.5726440400873409,18527.0,0.0,0.0,0.0
642.0,267.472675,4.573e-15,10.6,1.106026854404715e-12,0.02545178839523242,3.088273358063699,0.7567794854709815,14938.0,0.0,0.0,0.0
643.0,267.472675,4.573e-15,10.6,1.106026854404715e-12,0.02601516321598818,3.1566322263100592,0.9937818541385693,12103.0,0.0,0.0,0.0
644.0,267.472675,4.573e-15,10.6,1.106026854404715e-12,0.02657853803674394,3.224991094556419,1.2970848099912338,9852.0,4.339282948963092e-25,2.2737868005653782e+34,1.6847383046154485e+43
645.0,267.472675,4.573e-15,10.6,1.106026854404715e-12,0.027141912857499704,3.2933499628027794,1.6831092809233437,8055.0,4.294666519531737e-25,2.2272063142683655e+34,1.5357611934463713e+43
646.0,267.472675,4.573e-15,10.6,1.106026854404715e-12,0.027705287678255464,3.361708831049139,2.171836208221498,6615.0,4.251420663468194e-25,2.1825147129797e+34,1.402660038353669e+43
647.0,267.472675,4.573e-15,10.6,1.106026854404715e-12,0.028268662499011228,3.4300676992954995,2.7874720565953366,5454.0,4.209476605383498e-25,2.139599083152063e+34,1.283467139910759e+43
648.0,267.472675,4.573e-15,10.6,1.106026854404715e-12,0.02883203731976699,3.49842656754186,3.5592193976348305,4515.0,4.168770301991505e-25,2.0983553363945887e+34,1.1764914794164117e+43
649.0,267.472675,4.573e-15,10.6,1.106026854404715e-12,0.02939541214052275,3.56678543578822,4.522166154650144,3752.0,4.1292420316476165e-25,2.0586873637837726e+34,1.08027538312235e+43
650.0,267.472675,4.573e-15,10.6,1.106026854404715e-12,0.029958786961278513,3.6351443040345806,5.718308465221732,3130.0,4.0908360265574264e-25,2.0205062855695872e+34,9.935586417501477e+42
651.0,267.472675,4.573e-15,10.6,1.106026854404715e-12,0.030522161782034273,3.70350317228094,7.1977235836486155,2619.0,4.05350014262592e-25,1.9837297840693384e+34,9.152486921220014e+42
652.0,267.472675,4.573e-15,10.6,1.106026854404715e-12,0.031085536602790037,3.7718620405273007,9.01991081150276,2200.0,4.0171855622529257e-25,1.9482815089623566e+34,8.443957479173973e+42
653.0,267.472675,4.573e-15,10.6,1.106026854404715e-12,0.0316489114235458,3.8402209087736607,11.255320115245153,1853.0,3.981846526476398e-25,1.9140905461968797e+34,7.801719867295254e+42
654.0,267.472675,4.573e-15,10.6,1.106026854404715e-12,0.03221228624430156,3.9085797770200204,13.98708986756224,1567.0,3.947440093008578e-25,1.8810909426202047e+34,7.218540740247954e+42
655.0,267.472675,4.573e-15,10.6,1.106026854404715e-12,0.03277566106505732,3.9769386452663804,17.3130170385466,1328.0,3.9139259172433576e-25,1.84922127961494e+34,6.688084421125521e+42
656.0,267.472675,4.573e-15,10.6,1.106026854404715e-12,0.03333903588581308,4.0452975135127405,21.34778516452531,1129.0,3.881266053649038e-25,1.8184242898988992e+34,6.204788515962038e+42
657.0,267.472675,4.573e-15,10.6,1.106026854404715e-12,0.033902410706568846,4.113656381759101,26.225477543900066,963.0,0.0,0.0,0.0
658.0,267.472675,4.573e-15,10.6,1.106026854404715e-12,0.034465785527324606,4.1820152500054615,32.10240534739872,823.0,0.0,0.0,0.0
659.0,267.472675,4.573e-15,10.6,1.106026854404715e-12,0.03502916034808037,4.2503741182518215,39.16028269390671,706.0,0.0,0.0,0.0
660.0,131.55003200000002,1.794e-14,10.6,5.439728304575397e-13,0.030139102996229565,7.435603389029505,0.3797221943507635,6009.0,0.0,0.0,0.0
661.0,131.55003200000002,1.794e-14,10.6,5.439728304575397e-13,0.03053205852759793,7.532549256368226,0.445589599620428,5310.0,0.0,0.0,0.0
662.0,131.55003200000002,1.794e-14,10.6,5.439728304575397e-13,0.030925014058966298,7.629495123706947,0.5217596031697992,4700.0,0.0,0.0,0.0
663.0,131.55003200000002,1.794e-14,10.6,5.439728304575397e-13,0.031317969590334664,7.726440991045668,0.6096713574649407,4166.0,0.0,0.0,0.0
664.0,131.55003200000002,1.794e-14,10.6,5.439728304575397e-13,0.03171092512170303,7.823386858384389,0.7109413565838578,3699.0,0.0,0.0,0.0
665.0,131.55003200000002,1.794e-14,10.6,5.439728304575397e-13,0.032103880653071404,7.920332725723112,0.8273824028387838,3290.0,0.0,0.0,0.0
666.0,131.55003200000002,1.794e-14,10.6,5.439728304575397e-13,0.03249683618443977,8.017278593061832,0.9610242944139044,2930.0,0.0,0.0,0.0
667.0,131.55003200000002,1.794e-14,10.6,5.439728304575397e-13,0.03288979171580814,8.114224460400553,1.1141363620822573,2613.0,3.199349717114711e-24,2.988817051432946e+35,2.652504156626144e+43
668.0,131.55003200000002,1.794e-14,10.6,5.439728304575397e-13,0.0332827472471765,8.211170327739273,1.2892519903694093,2334.0,3.1807203910308935e-24,2.9540410292351733e+35,2.5174190562781703e+43
669.0,131.55003200000002,1.794e-14,10.6,5.439728304575397e-13,0.03367570277854487,8.308116195077995,1.4891952662636263,2088.0,3.1624185802844764e-24,2.92007315778037e+35,2.3907004692019957e+43
670.0,131.55003200000002,1.794e-14,10.6,5.439728304575397e-13,0.034068658309913236,8.405062062416716,1.7171099064507787,1870.0,3.1444347874037313e-24,2.8868854809742336e+35,2.271740436597598e+43
671.0,131.55003200000002,1.794e-14,10.6,5.439728304575397e-13,0.0344616138412816,8.502007929755436,1.9764906223534433,1677.0,3.126759895680095e-24,2.8544513177872634e+35,2.159981537640393e+43
672.0,131.55003200000002,1.794e-14,10.6,5.439728304575397e-13,0.03485456937264997,8.598953797094156,2.2712170907436575,1506.0,3.1093851497673655e-24,2.8227451903783966e+35,2.054912172481216e+43
673.0,131.55003200000002,1.794e-14,10.6,5.439728304575397e-13,0.035247524904018335,8.695899664432877,2.6055907066381763,1354.0,3.0923021374760032e-24,2.791742757026885e+35,1.9560623325376312e+43
674.0,131.55003200000002,1.794e-14,10.6,5.439728304575397e-13,0.0356404804353867,8.792845531771599,2.9843743042387425,1219.0,3.0755027726761323e-24,2.7614207495006634e+35,1.8629998029867875e+43
675.0,131.55003200000002,1.794e-14,10.6,5.439728304575397e-13,0.03603343596675507,8.889791399110319,3.412835041250703,1098.0,3.058979279230456e-24,2.7317569145228825e+35,1.7753267491274118e+43
676.0,131.55003200000002,1.794e-14,10.6,5.439728304575397e-13,0.03642639149812344,8.986737266449042,3.896790651678972,991.0,0.0,0.0,0.0
677.0,131.55003200000002,1.794e-14,10.6,5.439728304575397e-13,0.03681934702949181,9.083683133787762,4.442659282275064,895.0,0.0,0.0,0.0
678.0,131.55003200000002,1.794e-14,10.6,5.439728304575397e-13,0.03721230256086017,9.180629001126484,5.057513138282711,810.0,0.0,0.0,0.0
679.0,131.55003200000002,1.794e-14,10.6,5.439728304575397e-13,0.03760525809222854,9.277574868465205,5.749136175740243,733.0,0.0,0.0,0.0
680.0,40.173574,4.312e-15,10.6,1.661218353666035e-13,0.03241587928984972,26.187508939633833,0.3616163155727512,9826.0,0.0,0.0,0.0
681.0,40.173574,4.312e-15,10.6,1.661218353666035e-13,0.032938266951785936,26.609525305273273,0.4401950636688007,8439.0,0.0,0.0,0.0
682.0,40.173574,4.312e-15,10.6,1.661218353666035e-13,0.03346065461372215,27.031541670912706,0.5341025291957344,7266.0,0.0,0.0,0.0
683.0,40.173574,4.312e-15,10.6,1.661218353666035e-13,0.03398304227565836,27.453558036552142,0.6459967896512062,6271.0,0.0,0.0,0.0
684.0,40.173574,4.312e-15,10.6,1.661218353666035e-13,0.03450542993759457,27.87557440219157,0.7789404781715507,5426.0,0.0,0.0,0.0
685.0,40.173574,4.312e-15,10.6,1.661218353666035e-13,0.03502781759953078,28.297590767831004,0.9364539154803133,4705.0,0.0,0.0,0.0
686.0,40.173574,4.312e-15,10.6,1.661218353666035e-13,0.035550205261466995,28.719607133470443,1.1225741199715695,4089.0,1.6187837295587712e-23,7.134684781287234e+35,3.0243627200417163e+43
687.0,40.173574,4.312e-15,10.6,1.661218353666035e-13,0.03607259292340321,29.141623499109876,1.3419202237713936,3561.0,1.607223391399394e-23,7.032905176354442e+35,2.836505110947053e+43
688.0,40.173574,4.312e-15,10.6,1.661218353666035e-13,0.03659498058533942,29.56363986474931,1.5997658585991728,3108.0,1.5959117667336546e-23,6.934017172833194e+35,2.66280427225386e+43
689.0,40.173574,4.312e-15,10.6,1.661218353666035e-13,0.037117368247275635,29.98565623038874,1.902119112852019,2718.0,1.5848400471551657e-23,6.837898725521467e+35,2.5020114088795344e+43
690.0,40.173574,4.312e-15,10.6,1.661218353666035e-13,0.03763975590921184,30.407672596028178,2.255810700893208,2381.0,1.573999854451556e-23,6.744434564250642e+35,2.3530034566103224e+43
691.0,40.173574,4.312e-15,10.6,1.661218353666035e-13,0.038162143571148055,30.82968896166761,2.668591024205642,2090.0,1.5633832139629817e-23,6.653515730138209e+35,2.214768900688732e+43
692.0,40.173574,4.312e-15,10.6,1.661218353666035e-13,0.03868453123308427,31.251705327307043,3.1492368527475056,1839.0,1.552982529942299e-23,6.565039149521041e+35,2.0863953610202343e+43
693.0,40.173574,4.312e-15,10.6,1.661218353666035e-13,0.03920691889502048,31.67372169294648,3.7076683891089934,1620.0,1.5427905627184358e-23,6.4789072418473814e+35,1.9670587034028972e+43
694.0,40.173574,4.312e-15,10.6,1.661218353666035e-13,0.039729306556956695,32.09573805858591,4.355077533418315,1430.0,1.5328004075254974e-23,6.395027558552654e+35,1.8560134721339868e+43
695.0,40.173574,4.312e-15,10.6,1.661218353666035e-13,0.04025169421889291,32.51775442422535,5.104068208909778,1264.0,1.5230054748489432e-23,6.31331245004104e+35,1.7525844687593072e+43
696.0,40.173574,4.312e-15,10.6,1.661218353666035e-13,0.04077408188082912,32.93977078986478,5.968809658970454,1120.0,1.513399472167545e-23,6.2336787582998184e+35,1.6561593269781738e+43
697.0,40.173574,4.312e-15,10.6,1.661218353666035e-13,0.04129646954276533,33.36178715550421,6.96520367717896,993.0,0.0,0.0,0.0
698.0,40.173574,4.312e-15,10.6,1.661218353666035e-13,0.04181885720470154,33.783803521143646,8.11106678415976,883.0,0.0,0.0,0.0
699.0,40.173574,4.312e-15,10.6,1.661218353666035e-13,0.042341244866637755,34.20581988678308,9.426328419396688,786.0,0.0,0.0,0.0
700.0,669.933583,3.3989999999999996e-16,8.237,2.7702438518834498e-12,0.017293082391445735,0.8377559359614207,0.501599950270932,251243.0,0.0,0.0,0.0
701.0,669.933583,3.3989999999999996e-16,8.237,2.7702438518834498e-12,0.018064822960500177,0.8751425757814808,0.8700135543768011,164298.0,0.0,0.0,0.0
702.0,669.933583,3.3989999999999996e-16,8.237,2.7702438518834498e-12,0.018836563529554623,0.9125292156015409,1.4736370141206077,109418.0,2.876279420527275e-26,3.785798884644256e+32,8.413812529674576e+42
703.0,669.933583,3.3989999999999996e-16,8.237,2.7702438518834498e-12,0.019608304098609065,0.949915855421601,2.442189007647718,74103.0,2.8197529631374804e-26,3.638356762325165e+32,7.041766025876457e+42
704.0,669.933583,3.3989999999999996e-16,8.237,2.7702438518834498e-12,0.02038004466766351,0.987302495241661,3.966656260029566,50968.0,2.766475452737004e-26,3.502063708845172e+32,5.93459369867494e+42
705.0,669.933583,3.3989999999999996e-16,8.237,2.7702438518834498e-12,0.021151785236717954,1.024689135061721,6.323783559577293,35562.0,2.716147339094356e-26,3.375699458907838e+32,5.033798066518517e+42
706.0,669.933583,3.3989999999999996e-16,8.237,2.7702438518834498e-12,0.0219235258057724,1.0620757748817815,9.908711040739648,25145.0,2.668506337811513e-26,3.258215567115736e+32,4.295314520396847e+42
707.0,669.933583,3.3989999999999996e-16,8.237,2.7702438518834498e-12,0.022695266374826842,1.0994624147018415,15.277960030694175,18000.0,2.6233216749948833e-26,3.1487061945772043e+32,3.685601607757406e+42
708.0,669.933583,3.3989999999999996e-16,8.237,2.7702438518834498e-12,0.023467006943881288,1.1368490545219017,23.20543357076118,13036.0,2.5803893824541137e-26,3.046384660326343e+32,3.178878876356485e+42
709.0,669.933583,3.3989999999999996e-16,8.237,2.7702438518834498e-12,0.02423874751293573,1.1742356943419616,34.75463414908327,9543.0,2.539528423648004e-26,2.9505644715843487e+32,2.755151082266117e+42
710.0,669.933583,3.3989999999999996e-16,8.237,2.7702438518834498e-12,0.025010488081990176,1.2116223341620218,51.370916079672966,7057.0,2.500577482802887e-26,2.8606438665416726e+32,2.398778468860661e+42
711.0,669.933583,3.3989999999999996e-16,8.237,2.7702438518834498e-12,0.02578222865104462,1.2490089739820818,74.99829039588491,5268.0,2.463392286864723e-26,2.7760931330588233e+32,2.0974309787440404e+42
712.0,669.933583,3.3989999999999996e-16,8.237,2.7702438518834498e-12,0.02655396922009906,1.286395613802142,108.22609327154392,3968.0,2.4278433589126284e-26,2.696444138743227e+32,1.841315545158572e+42
713.0,669.933583,3.3989999999999996e-16,8.237,2.7702438518834498e-12,0.027325709789153507,1.323782253622202,154.47172216592148,3014.0,2.3938141232021082e-26,2.621281635177498e+32,1.6225997323352456e+42
714.0,669.933583,3.3989999999999996e-16,8.237,2.7702438518834498e-12,0.028097450358207952,1.3611688934422623,218.20664444982205,2308.0,2.361199298615302e-26,2.5502359952388925e+32,1.4349779967599924e+42
715.0,669.933583,3.3989999999999996e-16,8.237,2.7702438518834498e-12,0.028869190927262395,1.398555533262322,305.233998624429,1780.0,2.3299035300050792e-26,2.4829771152593324e+32,1.2733425379720087e+42
716.0,669.933583,3.3989999999999996e-16,8.237,2.7702438518834498e-12,0.029640931496316837,1.4359421730823823,423.02734575855334,1383.0,2.2998402169390455e-26,2.419209269837117e+32,1.1335315425209251e+42
717.0,669.933583,3.3989999999999996e-16,8.237,2.7702438518834498e-12,0.030412672065371283,1.4733288129024424,581.1414957253288,1082.0,2.2709305070052812e-26,2.3586667499613195e+32,1.0121351849299856e+42
718.0,669.933583,3.3989999999999996e-16,8.237,2.7702438518834498e-12,0.03118441263442573,1.5107154527225024,791.7078364618793,852.0,0.0,0.0,0.0
719.0,669.933583,3.3989999999999996e-16,8.237,2.7702438518834498e-12,0.03195615320348017,1.5481020925425626,1070.0282417570024,675.0,0.0,0.0,0.0
720.0,326.856263,4.632e-16,3.0,1.3515840614685978e-12,0.019777081354027205,1.963732107963441,0.47511934683519214,139769.0,0.0,0.0,0.0
721.0,326.856263,4.632e-16,3.0,1.3515840614685978e-12,0.020543224920810132,2.0398050478714778,0.7658435265735866,96699.0,0.0,0.0,0.0
722.0,326.856263,4.632e-16,3.0,1.3515840614685978e-12,0.021309368487593055,2.1158779877795144,1.212349797663961,67838.0,3.6439177907283936e-25,1.9184226758907572e+33,1.1654826026321151e+43
723.0,326.856263,4.632e-16,3.0,1.3515840614685978e-12,0.02207551205437598,2.191950927687551,1.8872154019973586,48209.0,3.580915730368952e-25,1.8526004426650232e+33,9.967797496409136e+42
724.0,326.856263,4.632e-16,3.0,1.3515840614685978e-12,0.022841655621158904,2.2680238675955877,2.89213687614314,34674.0,3.5211174887886486e-25,1.7911851181892167e+33,8.571151221095336e+42
725.0,326.856263,4.632e-16,3.0,1.3515840614685978e-12,0.02360779918794183,2.3440968075036244,4.3678621799509605,25221.0,3.4642605457109607e-25,1.7337476914022965e+33,7.407475626991078e+42
726.0,326.856263,4.632e-16,3.0,1.3515840614685978e-12,0.024373942754724754,2.4201697474116606,6.5069512912173835,18539.0,3.410111518405817e-25,1.6799130911319085e+33,6.43208696185883e+42
727.0,326.856263,4.632e-16,3.0,1.3515840614685978e-12,0.02514008632150768,2.4962426873196972,9.57002022730894,13762.0,3.3584621321625075e-25,1.6293519670256704e+33,5.609920647263182e+42
728.0,326.856263,4.632e-16,3.0,1.3515840614685978e-12,0.025906229888290604,2.572315627227734,13.906241683467506,10311.0,3.3091258514991225e-25,1.5817739288373073e+33,4.913247926884351e+42
729.0,326.856263,4.632e-16,3.0,1.3515840614685978e-12,0.02667237345507353,2.6483885671357705,19.979009095351294,7793.0,3.261935047933199e-25,1.5369219510109974e+33,4.3199821551505e+42
730.0,326.856263,4.632e-16,3.0,1.3515840614685978e-12,0.027438517021856453,2.724461507043807,28.397821130400526,5939.0,3.216738605898934e-25,1.4945677145350245e+33,3.812410830005233e+42
731.0,326.856263,4.632e-16,3.0,1.3515840614685978e-12,0.02820466058863938,2.800534446951844,39.95761158666699,4561.0,3.1733998891217607e-25,1.4545077080924745e+33,3.376238093010006e+42
732.0,326.856263,4.632e-16,3.0,1.3515840614685978e-12,0.028970804155422303,2.8766073868598805,55.686936630155934,3529.0,3.1317950049057406e-25,1.416559947823741e+33,2.9998557535698034e+42
733.0,326.856263,4.632e-16,3.0,1.3515840614685978e-12,0.02973694772220523,2.952680326767917,76.9066384227122,2749.0,3.0918113160973505e-25,1.3805612041451984e+33,2.6737840068623766e+42
734.0,326.856263,4.632e-16,3.0,1.3515840614685978e-12,0.030503091288988156,3.0287532666759542,105.30083267931644,2156.0,3.0533461600601925e-25,1.3463646465193572e+33,2.3902392101878194e+42
735.0,326.856263,4.632e-16,3.0,1.3515840614685978e-12,0.03126923485577108,3.10482620658399,143.00231869431207,1702.0,3.0163057414066627e-25,1.3138378344360616e+33,2.1427975439118974e+42
736.0,326.856263,4.632e-16,3.0,1.3515840614685978e-12,0.032035378422554,3.180899146492026,192.69478504124112,1351.0,2.9806041713569135e-25,1.2828609966981537e+33,1.9261315716211952e+42
737.0,326.856263,4.632e-16,3.0,1.3515840614685978e-12,0.03280152198933693,3.2569720864000633,257.7344835803816,1079.0,2.946162631308594e-25,1.2533255518614211e+33,1.7358026162102445e+42
738.0,326.856263,4.632e-16,3.0,1.3515840614685978e-12,0.033567665556119855,3.3330450263081,342.29436965783475,866.0,0.0,0.0,0.0
739.0,326.856263,4.632e-16,3.0,1.3515840614685978e-12,0.03433380912290278,3.4091179662161366,451.53405846217254,699.0,0.0,0.0,0.0
740.0,2.282608,1.2e-17,0.195,9.438817427159757e-15,0.03204777369640928,455.6625983107082,0.3644810733125975,192810.0,0.0,0.0,0.0
741.0,2.282608,1.2e-17,0.195,9.438817427159757e-15,0.03332971200668573,473.88949128830234,0.5904513646474286,132748.0,0.0,0.0,0.0
742.0,2.282608,1.2e-17,0.195,9.438817427159757e-15,0.03461165031696218,492.11638426589633,0.9383182024449972,92754.0,0.0,0.0,0.0
743.0,2.282608,1.2e-17,0.195,9.438817427159757e-15,0.03589358862723863,510.34327724349043,1.4648062850127372,65701.0,1.4311263867422108e-20,6.0923308401824526e+35,2.691788737868713e+43
744.0,2.282608,1.2e-17,0.195,9.438817427159757e-15,0.03717552693751508,528.5701702210845,2.2491448458576606,47134.0,1.406668849066467e-20,5.885370579209539e+35,2.3070767243195465e+43
745.0,2.282608,1.2e-17,0.195,9.438817427159757e-15,0.038457465247791534,546.7970631986785,3.4005534585388846,34217.0,1.3834458113360165e-20,5.692138352156843e+35,1.9878557938907244e+43
746.0,2.282608,1.2e-17,0.195,9.438817427159757e-15,0.03973940355806799,565.0239561762727,5.067764390417607,25116.0,1.3613565958906236e-20,5.511306125573304e+35,1.7213018915996936e+43
747.0,2.282608,1.2e-17,0.195,9.438817427159757e-15,0.041021341868344434,583.2508491538667,7.451016748610175,18628.0,1.3403116453180929e-20,5.341711865930434e+35,1.497409678611332e+43
748.0,2.282608,1.2e-17,0.195,9.438817427159757e-15,0.04230328017862089,601.4777421314609,10.81702531211501,13951.0,1.3202309919659325e-20,5.1823343877853e+35,1.3083094332660203e+43
749.0,2.282608,1.2e-17,0.195,9.438817427159757e-15,0.043585218488897334,619.7046351090548,15.517500849292281,10544.0,1.3010429773030321e-20,5.032272640615425e+35,1.1477640059088476e+43
750.0,2.282608,1.2e-17,0.195,9.438817427159757e-15,0.04486715679917379,637.931528086649,22.01187882948912,8038.0,1.2826831742957553e-20,4.890728546503334e+35,1.0107947578550763e+43
751.0,2.282608,1.2e-17,0.195,9.438817427159757e-15,0.04614909510945024,656.158421064243,30.89499969803387,6177.0,1.2650934758329989e-20,4.756992698319291e+35,8.934008686139292e+42
752.0,2.282608,1.2e-17,0.195,9.438817427159757e-15,0.04743103341972669,674.3853140418371,42.93057611392917,4784.0,1.2482213197508938e-20,4.6304323769848376e+35,7.923468951496173e+42
753.0,2.282608,1.2e-17,0.195,9.438817427159757e-15,0.048712971730003135,692.6122070194311,59.09138048941579,3732.0,1.2320190269596067e-20,4.510481461062191e+35,7.050006853337771e+42
754.0,2.282608,1.2e-17,0.195,9.438817427159757e-15,0.04999491004027959,710.8390999970253,80.60718945803856,2931.0,1.216443233583333e-20,4.396631888349529e+35,6.29208765284964e+42
